otc_id,nfl_player_id,esbid,gsis_id,gsis_it_id,pff_id
7157,2561131,ODU401791,00-0034091,46349,31342
7158,,,00-0034092,46350,50773
7159,2560900,,00-0034093,46351,49378
7160,2561295,,00-0034849,46987,46610
7161,,,00-0034515,46699,31078
7162,2561340,HER401328,00-0034516,46700,50380
7163,,,00-0034517,46701,49938
7164,,,00-0034518,46702,49716
7165,,,00-0034519,46703,27010
7166,2561355,,00-0034520,46704,38557
7167,2560787,LAZ043714,00-0034521,46705,48135
7168,2560803,,00-0034522,46706,29035
7169,,,,46707,38566
7170,,,00-0034524,46708,66927
7171,,,00-0034525,46709,50904
7172,,,00-0034526,46710,42401
7173,2560973,,00-0034622,46806,50116
7174,,CHA014180,00-0034623,46807,51194
7175,,,00-0034624,46808,45861
7176,2561424,,00-0034625,46809,46300
7177,2561034,DAN328338,00-0034626,46810,38843
7178,,,00-0034627,46811,48864
7179,2560772,,00-0034628,46812,46843
7180,,,,46813,46196
7181,,,00-0034630,46814,49983
7182,2561427,SMI781011,00-0034631,46815,66957
7183,,,00-0034632,46816,45948
7184,2560922,,00-0034633,46817,48162
7185,,,,46818,36292
7186,,,00-0034651,46835,29987
7187,2561521,,00-0034652,46836,47669
7188,2560985,BUR406293,00-0034653,46837,47477
7189,2561524,,00-0034654,46838,39541
7190,2561042,,00-0034655,46839,23189
7191,,,00-0034656,46840,24752
7192,2561044,DIC281705,00-0034657,46841,49601
7193,2561327,FAL105154,00-0034658,46842,45599
7194,2561328,FIN170565,00-0034659,46843,50221
7195,2561331,GAF633060,00-0034660,46844,29622
7196,,,,46845,25281
7197,2560776,KAL718106,00-0034662,46846,51203
7198,,,,46847,13022
7199,2561384,,00-0034664,46848,46887
7200,,,00-0034665,46849,48934
7201,,,,46850,39604
7202,2561400,,00-0034667,46851,47687
7203,2561410,STI628067,00-0034668,46852,28653
7204,2561414,,00-0034669,46853,38435
7205,,,00-0034670,46854,28564
7206,2560924,,00-0034671,46855,49041
7207,,,00-0034672,46856,47173
7208,,,00-0034538,46722,26657
7209,2561303,,00-0034505,46689,46918
7210,,,00-0034506,46690,50416
7211,,,00-0034507,46691,33884
7212,2561319,,00-0034508,46692,46960
7213,2559880,,00-0034509,46693,23614
7214,2560729,FOS633097,00-0034510,46694,48230
7215,,,00-0034511,46695,48376
7216,2560838,,00-0034512,46696,47593
7217,,,00-0034513,46697,46243
7218,2561107,THO505419,00-0034539,46723,18551
7219,2560914,WAL465573,00-0034514,46698,25445
7220,,,00-0034443,46627,45093
7221,,,00-0034444,46628,49674
7222,2561316,DAV420337,00-0034446,46630,50431
7223,,,00-0034447,46631,25483
7224,,,00-0034448,46632,46073
7225,2561344,,00-0034449,46633,12888
7226,,JOS208464,00-0034450,46634,22842
7227,,,00-0034451,46635,66923
7228,,,,46636,50862
7229,,,00-0034453,46637,12893
7230,2561391,,00-0034454,46638,50036
7231,,,00-0034455,46639,66952
7232,2561409,,00-0034456,46640,46936
7233,,,,46768,47630
7234,2560962,,00-0034586,46770,49918
7235,2561336,HAR549999,00-0034588,46772,48575
7236,2561531,,00-0034590,46774,39383
7237,2560754,,00-0034591,46775,42781
7238,2560783,LAC698799,00-0034593,46777,29726
7239,2561538,MOO174947,00-0034594,46778,51146
7240,,,00-0034596,46780,45802
7241,,,,46782,47295
7242,,,00-0034225,46478,47265
7243,,,,46479,46212
7244,,,00-0034231,46484,46268
7245,2561366,LUV652601,00-0034302,46527,51028
7246,,SHE534547,00-0034229,46482,66937
7247,,,00-0034230,46483,43695
7248,2561478,,00-0034303,46528,51015
7249,,,,46433,31840
7250,2561313,,00-0034182,46435,29930
7251,2561324,,00-0034184,46437,46027
7252,2557945,EVA428259,00-0033898,44862,11805
7253,2561485,GRA446275,00-0034307,46532,47561
7254,,,00-0034308,46533,66951
7255,,,00-0034190,46443,51026
7256,,,00-0034192,46445,66940
7257,,,00-0034195,46448,23066
7258,,,00-0034196,46449,47813
7259,2561465,SIE111904,00-0034198,46451,27036
7260,,,,46452,51618
7261,,,00-0034200,46453,26401
7262,2561468,TUR272481,00-0034201,46454,25681
7263,,,00-0034202,46455,28782
7264,2561469,WIL207303,00-0034203,46456,55724
7265,,,00-0034528,46712,47983
7266,,,,46713,48831
7267,,,00-0034530,46714,66954
7268,,,00-0034531,46715,46580
7269,2561330,FRA597354,00-0034532,46716,47206
7270,2561339,HEN143976,00-0034533,46717,51394
7271,,,00-0034534,46718,50845
7272,,,00-0034535,46719,45939
7273,,,,46720,50247
7274,2560943,,00-0034537,46721,51161
7275,,,00-0034247,46500,30277
7276,,CAM260095,00-0034248,46501,49190
7277,,,,46502,12498
7278,2561457,,00-0034250,46503,46976
7279,2561458,EKU059326,00-0034251,46504,48874
7280,,,00-0034252,46505,49138
7281,,HAR578753,00-0034259,46512,15466
7282,2561461,,00-0034253,46506,45691
7283,,,00-0034254,46507,46092
7284,,MEA741192,00-0034255,46508,34845
7285,2561403,SCO223214,00-0034256,46509,39588
7286,,,,46510,48973
7287,2561470,WIL593224,00-0034258,46511,48345
7288,,ADE457704,00-0034204,46457,50154
7289,,,00-0034321,46610,48826
7290,,,00-0034205,46458,30845
7291,,,00-0034122,46384,50032
7292,2561012,,00-0034206,46459,48008
7293,2561356,,00-0034123,46385,49361
7294,2561375,,00-0034322,46611,39669
7295,2561378,,00-0034118,46380,46084
7296,,,,46612,28258
7297,,,00-0034124,46386,32671
7298,,,00-0034324,46613,50545
7299,2560897,,00-0034341,46626,50942
7300,,,00-0034125,46387,48993
7301,,,00-0034288,46513,50742
7302,,,00-0034327,46620,50549
7303,2561348,HUN800191,00-0034289,46514,46904
7304,2561365,,00-0034290,46515,48818
7305,,,00-0034291,46516,34874
7306,,,,46621,27150
7307,,,00-0034292,46517,47171
7308,,,,46518,47966
7309,2561492,,00-0034326,46619,28474
7310,,,,46519,57062
7311,,,00-0034295,46520,54483
7312,2561383,NIE532722,00-0034296,46521,51099
7313,2560844,,00-0034297,46522,42345
7314,,,00-0034329,46622,49365
7315,,,00-0034299,46524,50449
7316,,,00-0034330,46623,47753
7317,,,00-0034300,46525,50418
7318,2560935,WIL207361,00-0034301,46526,13014
7319,2560982,BRO738696,00-0034540,46724,49255
7320,,,00-0034541,46725,39373
7321,,,00-0034542,46726,46920
7322,,,00-0034543,46727,30713
7323,,,00-0034544,46728,12727
7324,2560719,,00-0034545,46729,50564
7325,2561529,,00-0034546,46730,46885
7326,,,00-0034552,46736,39093
7327,,,00-0034547,46731,49584
7328,2561342,,00-0034548,46732,27390
7329,,,00-0034549,46733,25172
7330,,,,,
7331,,,00-0034557,46741,47039
7332,2561358,,00-0034560,46744,66921
7333,,,00-0034563,46747,47269
7334,2561382,,00-0034565,46749,45695
7335,,,00-0034568,46752,48737
7336,,,00-0034574,46758,46594
7337,,SCO718957,00-0034571,46755,24481
7338,,,,,31327
7339,,,00-0034576,46760,12487
7340,,,00-0034572,46756,46488
7341,,,00-0034551,46735,45727
7342,,,,46737,31645
7343,,,00-0034561,46745,47847
7344,,,00-0034575,46759,34985
7345,,,,46751,46072
7346,2561305,,00-0034550,46734,39334
7347,,,,46739,66926
7348,,,00-0034559,46743,38754
7349,,,00-0034554,46738,50145
7350,,,,46748,44545
7351,,,00-0034558,46742,46597
7352,,,,46754,49858
7353,,,00-0034566,46750,49064
7354,2561417,WAR076820,00-0034573,46757,43034
7355,2560778,KEL666516,00-0034556,46740,35978
7356,,,00-0034562,46746,52165
7357,,,00-0034569,46753,51402
7358,,,,46678,47181
7359,2561506,BRO430637,00-0034495,46679,38709
7360,2561017,CHA000000,00-0034496,46680,51315
7361,,,00-0034497,46681,28309
7362,,,,46682,49089
7363,2561317,DAV431734,00-0034499,46683,22489
7364,2561318,,00-0034500,46684,26296
7365,,,,46685,50420
7366,2560736,,00-0034445,46629,29476
7367,2561001,HAL122887,00-0034502,46686,50473
7368,,,,46687,27437
7369,2560971,,00-0034169,46422,47131
7370,,,00-0034170,46423,48088
7371,2560986,,00-0034171,46424,50714
7372,,,,46425,29963
7373,,,00-0034173,46426,44140
7374,,,,46427,32630
7375,,,00-0034313,46538,66950
7376,,,00-0034314,46539,13455
7377,,,00-0034315,46540,35977
7378,2560949,ADA444540,00-0034457,46641,45662
7379,,,00-0034458,46642,49729
7380,,,00-0034459,46643,46350
7381,,,00-0034460,46644,49761
7382,2561338,HEC611682,00-0034461,46645,48759
7383,,,00-0034462,46646,48334
7384,2561381,,00-0034527,46711,49132
7385,,,00-0034463,46647,48487
7386,,,00-0034464,46648,23477
7387,2561394,REA664151,00-0034465,46649,50406
7388,,,00-0034466,46650,39491
7389,,,,46651,49274
7390,2560887,SUL125724,00-0034468,46652,49349
7391,,THO263261,,46653,49443
7392,,,00-0034470,46654,47015
7393,,,00-0034098,46356,49234
7394,,,00-0034099,46357,24942
7395,,,00-0034068,46326,28580
7396,,,00-0034069,46327,50797
7397,,,00-0034100,46358,47791
7398,2561329,,00-0034101,46359,47298
7399,,,,46328,27203
7400,2560764,,00-0034071,46329,49379
7401,2560833,,00-0034102,46360,31698
7402,2561390,,00-0034103,46361,48141
7403,2561067,SIM667389,00-0034104,46362,47908
7404,,,00-0034105,46363,49351
7405,,,00-0034119,46381,47323
7406,,,,46391,46711
7407,2561176,,00-0034585,46769,46225
7408,2561088,AND036084,00-0034587,46771,32708
7409,,,00-0034589,46773,50478
7410,,,00-0034592,46776,47450
7411,,,00-0034607,46791,66576
7412,,,,46779,50920
7413,2560817,,00-0034597,46781,45753
7414,,,00-0034599,46783,66953
7415,,,00-0034600,46784,49063
7416,,,,46785,16525
7417,,,00-0034602,46786,48387
7418,,TOL426207,00-0034603,46787,49348
7419,,,00-0034604,46788,50589
7420,,,00-0034605,46789,50627
7421,2560941,,00-0034606,46790,30026
7422,,,,46819,51009
7423,,,,46820,50446
7424,,,00-0034637,46821,51138
7425,,,00-0034638,46822,44610
7426,2561527,FOR299028,00-0034639,46823,50535
7427,,,00-0034640,46824,47133
7428,2560767,,00-0034641,46825,49339
7429,,,,46857,46861
7430,,,00-0034642,46826,38723
7431,,,00-0034643,46827,50189
7432,,,00-0034644,46828,45239
7433,,,,46829,46851
7434,2561261,,00-0034646,46830,48036
7435,,,00-0034647,46831,47790
7436,,,00-0034648,46832,26245
7437,,,00-0034650,46834,48510
7438,,,,46428,46691
7439,,,,46429,50764
7440,2561187,BOY696580,00-0034177,46430,21956
7441,,,00-0034178,46431,39377
7442,2561207,GRE500823,00-0034179,46432,24750
7443,,,00-0034181,46434,50234
7444,,,,46436,66938
7445,2561227,LAN015019,00-0034185,46438,48604
7446,2561230,LIG422752,00-0034186,46439,31454
7447,,,00-0034188,46441,47025
7448,,,,46442,48916
7449,,,00-0034191,46444,66939
7450,,,00-0034193,46446,30887
7451,,,00-0034194,46447,50551
7452,,,,46460,48309
7453,2561482,,,46534,21528
7454,2561099,,00-0034208,46461,31615
7455,,,00-0034209,46462,27368
7456,,,00-0034210,46463,50074
7457,,,00-0034212,46465,46682
7458,2560741,HIL337405,00-0034213,46466,50414
7459,,,00-0034214,46467,47430
7460,2561486,JAM150892,00-0034310,46535,26360
7461,2560799,MAT007835,00-0034215,46468,48931
7462,,,00-0034216,46469,50445
7463,,,00-0034217,46470,49136
7464,,,00-0034219,46472,54507
7465,,,00-0034220,46473,47774
7466,,,00-0034311,46536,46441
7467,,,00-0034312,46537,24758
7468,2560898,THO353869,00-0034221,46474,27875
7469,,,00-0034222,46475,48048
7470,2561292,,00-0034223,46476,48459
7471,,,00-0034131,46393,46540
7472,2561443,BLA573971,00-0034132,46394,47900
7473,,,00-0034133,46395,28909
7474,,,00-0034134,46396,48833
7475,,,00-0034136,46398,49155
7476,,,00-0034137,46399,29310
7477,,,00-0034138,46400,48791
7478,,,00-0034139,46401,50893
7479,2561203,GON205666,00-0034140,46402,66448
7480,,,00-0034141,46403,48301
7481,2561448,,00-0034142,46404,45600
7482,,,00-0034143,46405,66932
7483,,,00-0034144,46406,29577
7484,,,00-0034146,46408,47321
7485,,,00-0034147,46409,27939
7486,,,00-0034149,46411,45660
7487,,,,46412,49500
7488,,,,46413,27031
7489,,,,46414,26561
7490,,,00-0034153,46415,49085
7491,2560906,,00-0034155,46417,38924
7492,,,00-0034156,46418,40665
7493,2560940,,00-0034157,46419,48552
7494,2561177,ALL543234,00-0034577,46761,26152
7495,2561184,BON496241,00-0034578,46762,47542
7496,,MAH404164,00-0034582,46766,46194
7497,2561010,,00-0034581,46765,33068
7498,,,00-0034579,46763,46666
7499,,,00-0034580,46764,49695
7500,,,00-0034583,46767,48695
7501,,,00-0034126,46388,46387
7502,,,,46624,26689
7503,,,00-0033517,45420,12219
7504,2561206,GRA702824,00-0034116,46378,51495
7505,,,00-0034127,46389,21595
7506,,,,46541,22062
7507,,,00-0034117,46379,30063
7508,2561224,KIR706709,00-0034317,46542,48017
7509,,,00-0034318,46543,48889
7510,2560882,,00-0034325,46618,48935
7511,2561277,,00-0034130,46392,38426
7512,2561452,,00-0034128,46390,44891
7513,2561293,YEL046686,00-0034319,46544,29556
7514,,,00-0034608,46792,46542
7515,,,00-0034609,46793,26284
7516,2561185,,00-0034610,46794,26461
7517,,,00-0034611,46795,47243
7518,2561209,,00-0034612,46796,48452
7519,2561215,HUD753368,00-0034613,46797,66924
7520,,,00-0034614,46798,49166
7521,,,00-0034615,46799,49150
7522,,,,46800,29532
7523,,,00-0034617,46801,66925
7524,,,00-0034618,46802,47518
7525,,,00-0034619,46803,47367
7526,,,00-0034620,46804,48436
7527,2561291,,00-0034621,46805,45993
7528,,,,46655,43029
7529,,,00-0034472,46656,47202
7530,2561200,,00-0034473,46657,66928
7531,,,00-0034474,46658,51032
7532,,,00-0034475,46659,66449
7533,2561214,,00-0034476,46660,49046
7534,,,00-0034477,46661,48941
7535,,,00-0034478,46662,66929
7536,,,00-0034479,46663,28749
7537,,,00-0034480,46664,51465
7538,2561249,,00-0034481,46665,50381
7539,,,00-0034482,46666,48964
7540,,,,46667,46325
7541,,,00-0034484,46668,31778
7542,,OWE526795,00-0034485,46669,66930
7543,,,,46670,30815
7544,2561272,SHE566024,00-0034487,46671,48021
7545,2561278,THO386668,00-0034488,46672,66931
7546,2561279,,00-0034489,46673,66933
7547,,,00-0034504,46688,25767
7548,2561283,TUR304695,00-0034490,46674,49167
7549,,,00-0034491,46675,47198
7550,2561286,,00-0034492,46676,30687
7551,,,00-0034493,46677,25319
7552,,,,46337,47496
7553,,,00-0034083,46341,47781
7554,2561436,,00-0034080,46338,46167
7555,,,00-0034120,46382,51231
7556,2560812,MIT718852,00-0034081,46339,47508
7557,,,00-0034082,46340,49990
7558,,,00-0034224,46477,49474
7559,,,,46383,50819
7560,,,00-0034072,46330,48275
7561,2561060,DWE397627,00-0034073,46331,20994
7562,,,00-0034074,46332,66934
7563,,,00-0034075,46333,26357
7564,2559986,,00-0034076,46334,46875
7565,,,00-0034077,46335,66935
7566,,,00-0034078,46336,26637
7567,,,,46352,51319
7568,,,00-0034095,46353,50450
7569,2561072,,00-0034096,46354,50430
7570,2561169,,00-0034097,46355,46833
7571,,,00-0034243,46496,48100
7572,,,00-0034240,46493,66459
7573,,,,46490,45614
7574,,,00-0034232,46485,28139
7575,,,,46486,29994
7576,,,00-0034238,46491,45663
7577,,,00-0034242,46495,50272
7578,,,00-0034235,46488,50083
7579,,,00-0034246,46499,48732
7580,,,00-0034241,46494,21581
7581,2561195,FOR313563,00-0034234,46487,48875
7582,,,00-0033774,45652,12199
7583,,,00-0034260,45923,21885
7584,,,,46862,66958
7585,,,,46397,42136
7586,,,,,
7587,,,,46833,49067
7588,,,00-0034722,46904,46221
7589,2561597,,00-0034723,46905,49607
7590,,,00-0034689,46858,50836
7591,,,00-0034690,46859,46856
7592,,,00-0034717,46899,51171
7593,,,,46900,66964
7594,,,00-0034719,46901,50171
7595,2561596,SPI329627,00-0034720,46902,50918
7596,,,00-0034761,46937,47804
7597,,,,46921,66967
7598,,,00-0034709,46890,47498
7599,,,00-0034711,46892,51019
7600,,,,46489,51279
7601,,,,46870,50202
7602,,,,46893,66918
7603,,,00-0034694,46863,66960
7604,,,,46885,66963
7605,,,00-0034705,46886,25576
7606,,,,46887,46177
7607,,,,,
7608,,,00-0034695,46864,24816
7609,2561231,LUN282688,00-0034239,46492,45578
7610,,,00-0034696,46865,66959
7611,2561615,,00-0034769,46942,50881
7612,,,00-0034697,46866,25079
7613,,,,46867,66920
7614,,,,46930,46468
7615,,,,46897,66962
7616,2560997,,00-0034748,46924,38079
7617,,,00-0034702,46872,49638
7618,2561359,,00-0034710,46891,23254
7619,2561559,,00-0034712,46894,21865
7620,,,00-0034713,46895,50108
7621,,,00-0034758,46931,29875
7622,,,00-0034692,46861,66956
7623,2561582,,00-0034691,46860,66955
7624,,,00-0034716,46898,66965
7625,,,,46922,28341
7626,2561547,,00-0034699,46869,47385
7627,2561257,,00-0034698,46868,30366
7628,,,00-0034703,46878,66961
7629,2559977,,00-0034727,46909,28812
7630,2561585,LEA780517,00-0034726,46908,49120
7631,,,00-0034244,46497,47784
7632,2560872,SHE410481,00-0034114,46376,39316
7633,2560938,,00-0034115,46377,29413
7635,,BOJ401791,00-0034721,46903,27626
7636,,,00-0034725,46907,31983
7637,,,,46925,47955
7638,,,00-0034724,46906,48511
7639,,,,46956,47196
7640,,,00-0034776,46947,50923
7641,,,00-0034783,46955,47197
7642,,,,46625,66919
7643,,,,46871,49337
7644,,,00-0034708,46889,26957
7645,,,,46523,32528
7646,2561749,,00-0034305,46530,50972
7647,,,00-0032772,43397,10742
7648,,,00-0034304,46529,13426
7649,,,,46450,66922
7650,,,00-0034786,46957,39248
7651,2561622,GRA199272,00-0034788,46959,31849
7652,,,00-0034245,46498,48333
7653,2561301,BOA302232,00-0034787,46958,29456
7654,,DIC277552,00-0034795,46966,47268
7655,,,,46410,27536
7656,2561226,LAM673498,00-0034145,46407,49368
7657,2561282,TUI681078,00-0034154,46416,50141
7658,2561239,MCE144261,00-0034735,46915,66966
7659,2561225,,00-0034734,46914,51365
7660,2561256,PAR419471,00-0034736,46916,51220
7661,,,,46920,49156
7662,,,00-0034733,46913,47688
7663,2561124,,00-0034737,46917,66453
7664,,,00-0034822,46975,46327
7665,,,,46976,47562
7666,,,00-0034819,46972,68149
7667,,,00-0034820,46973,46370
7668,,,,46974,68148
7669,2561631,,00-0034814,46970,49414
7670,2561626,WOO516359,00-0034801,46968,49023
7671,,,00-0034802,46969,51427
7672,,,00-0034826,46977,51502
7673,,,,24515,439
7674,2561643,BEA144197,00-0034839,46983,13822
7675,2561644,,00-0034840,46984,13612
7676,,,00-0034841,46985,49014
7677,,,00-0034850,46988,50883
7678,2561653,,00-0034854,46992,26104
7679,,,,46991,70355
7680,,,00-0034852,46990,26384
7681,,,00-0034851,46989,50300
7682,,,00-0034859,46993,47991
7683,,,00-0034863,46995,47249
7684,,,00-0034862,46994,47673
7685,,,00-0034861,46570,48120
7686,,,00-0034866,46997,49906
7687,,,00-0034864,45982,70356
7688,,,00-0034865,46996,30458
7689,,,00-0034868,46999,32654
7690,2561671,TUR576945,00-0034867,46998,48078
7691,,,00-0034871,47001,29427
7692,,,00-0034870,47000,45966
7693,,,00-0034872,47002,50667
7694,,,00-0034873,47005,36926
7695,,,00-0034714,46896,29247
7696,,,00-0034877,45998,70357
7697,,,00-0034878,47007,48271
7698,,,,46481,66936
7699,,,00-0034879,47008,48525
7700,2561312,CRA664389,00-0034881,47010,49836
7701,,,00-0034882,47011,36117
7702,,,00-0034883,47012,38976
7703,,,00-0034880,47009,49890
7704,,,,47014,30007
7705,,,,47013,42965
7706,,,,47013,42965
7707,,,,47015,28766
7708,,,,,47815
7709,,,,47017,48219
7710,2561704,JOH041096,00-0034887,47016,15267
7711,,,,47154,45705
7712,,,,47156,72946
7713,,,,,47545
7714,,,,47158,32082
7715,,,,47157,40196
7716,,,,,24769
7717,2559925,,,47165,45591
7718,,,00-0034738,46918,50184
7719,2561718,WOL568644,00-0034899,47180,46454
7720,,,,47179,29246
7721,,,,,76521
7722,,,,47183,79693
7723,,,,,34837
7724,,,,47178,49643
7725,,,,23473,346
7726,,,,,
7727,,,,,
7728,,,,,
7729,,,,,
7730,,,,,
7731,,,,19352,119
7732,,,,15400,40
7733,,,,19540,11680
7734,,,,20569,155
7735,,,,22335,232
7736,,,00-0034901,44121,15827
7737,,,00-0034905,45802,22613
7738,,,,,22613
7739,,,00-0034909,47590,13076
7740,,,,,
7741,2562038,EGU444172,00-0034902,44174,15301
7742,,,00-0034903,44202,91247
7743,,,,,38825
7744,,,,,
7745,,,,17645,81
7746,,,,19363,124
7747,,,,,
7748,,,,,
7749,,,,,91845
7750,,,,27182,1058
7751,,,,19418,135
7752,,,,,
7753,,,,25328,597
7754,,,,13710,1
7755,,,,11029,46
7756,,,,22330,229
7757,,,,25327,596
7758,,,,4739,41
7759,,,,33755,4868
7760,,,,,
7761,,,,,
7762,,,,,
7763,,,,9185,11609
7764,,,,,
7765,,,,,
7766,,,,,
7767,,,,,
7768,,,,,
7769,,,,,
7770,,,,16802,11655
7771,,,,,
7772,,,,4400,11634
7773,,,,,
7774,,,,,
7775,,,,,
7776,,,,,
7777,,,,6907,11701
7778,,,,11373,11727
7779,,,00-0031900,42931,9996
7780,,,,3529,11646
7781,,,,,
7782,,,00-0034913,,23606
7783,2562847,,00-0034915,47707,92136
7784,,,00-0034916,47241,28584
7785,2562893,MAZ335197,00-0034917,47606,22508
7786,2562895,,,47249,49203
7787,2560027,,,,50436
7788,2561408,,,,46483
7789,2556836,WIL236356,00-0032945,43993,11366
7790,,,00-0034921,47423,21473
7791,,,,,92925
7792,2562382,MUR670413,00-0035228,47784,38334
7793,2562629,BOS073285,00-0035717,47785,42741
7794,2562599,WIL132672,00-0035718,47786,44216
7795,2562263,FER558663,00-0035692,47787,25955
7796,2562781,WHI399982,00-0035707,47788,43089
7797,2562299,JON165462,00-0035710,47789,39395
7798,2562619,ALL528759,00-0035642,47790,50235
7799,2562378,HOC422041,00-0035229,47791,40912
7800,2562322,OLI290385,00-0035230,47792,42200
7801,2562243,BUS231883,00-0035525,47793,27375
7802,2562788,WIL132676,00-0035629,47794,41651
7803,2562376,GAR766759,00-0034967,47795,42905
7804,2562782,WIL081088,00-0035231,47796,50293
7805,2562303,LIN451080,00-0035630,47797,46692
7806,2562660,,,47798,41897
7807,2562242,BUR435186,00-0035713,47799,44522
7808,2562301,LAW288048,00-0035683,47800,25991
7809,2562632,BRA092951,00-0035588,47801,46013
7810,2562733,SIM204336,00-0035643,47802,43742
7811,2562383,FAN405165,00-0035644,47803,42388
7812,,SAV426683,00-0034968,47804,34247
7813,2562643,DIL186167,00-0035233,47805,29250
7814,2562286,HOW432152,00-0035234,47806,25472
7815,2562377,JAC734615,00-0035700,47807,45953
7816,2562379,BRO413218,00-0035662,47808,61568
7817,2562749,SWE034375,00-0035647,47809,27271
7818,2562616,ABR159741,00-0035693,47810,34646
7819,2562763,TIL189606,00-0035674,47811,49949
7820,2562248,COL214397,00-0035636,47812,48822
7821,2562227,BAK153940,00-0035684,47813,33356
7822,2562311,MCG037471,00-0035235,47814,46912
7823,2562659,HAR654593,00-0035624,47815,48297
7824,2562318,MUR405853,00-0035236,47816,44027
7825,2562614,YAS738004,00-0035637,47817,49564
7826,2562756,TAY349425,00-0035237,47818,41665
7827,2562721,SAM636097,00-0035719,47819,48274
7828,,,,47820,46254
7829,2562266,FOR076987,00-0035238,47821,39805
7830,2562635,BUN571021,00-0035239,47822,25891
7831,2562380,MUL380585,00-0035695,47823,41968
7832,2562714,,00-0035702,47824,47008
7833,2562305,LOC374482,00-0035704,47825,39517
7834,2562755,TAV380238,00-0035240,47826,51055
7835,2562671,JEN117507,00-0035526,47827,46298
7836,2562787,WIL132673,00-0035241,47828,29113
7837,2562785,WIL036342,00-0035638,47829,43254
7838,2562233,BLA514764,00-0035139,47830,56263
7839,2562683,MCC601333,00-0035242,47831,37347
7840,2562229,BAN737249,00-0034969,47832,26554
7841,,SMI000018,00-0034970,47833,42060
7842,2562238,BRO413223,00-0035676,47834,48327
7843,2562720,SAM093961,00-0035631,47835,47259
7844,2562722,SAN153567,00-0035243,47836,40555
7845,2562295,JOH000020,00-0035244,47837,55615
7846,2562726,SCH083616,00-0035245,47838,46961
7847,2562580,HAR069520,00-0035140,47839,42683
7848,2562466,ARC336505,00-0035246,47840,35014
7849,2562663,HIL000003,00-0035247,47841,44519
7850,2562495,CAM230411,00-0035639,47842,47940
7851,2562617,ADD172048,00-0035677,47843,33880
7852,2562707,RAP505098,00-0035663,47844,51172
7853,2562669,ISA562722,00-0035527,47845,47448
7854,2562761,THO549495,00-0035625,47846,50426
7855,2562685,MET363377,00-0035640,47847,47864
7856,2562219,,00-0035248,47848,49605
7857,2562674,JOH000017,00-0035216,47849,33441
7858,,HUR080933,00-0034971,47850,45752
7859,,,00-0035528,47851,44383
7860,2562408,,00-0035249,47852,47083
7861,2562574,HEN054456,00-0035664,47853,41193
7862,2562412,JON263738,00-0035678,47854,28075
7863,2562702,,00-0035697,47855,29407
7864,2562502,MON487374,00-0035685,47856,45719
7865,2562734,SIN186919,00-0035250,47857,40485
7866,2562744,STE568639,00-0035671,47858,47081
7867,2562489,MCL278328,00-0035659,47859,48229
7868,2562607,,00-0035654,47860,48523
7869,2562255,DEI137530,00-0035686,47861,38554
7870,2562799,LON211243,00-0035665,47862,27377
7871,2562753,,00-0035646,47863,12666
7872,2562395,HAR000007,00-0035655,47864,51336
7873,2562641,DAV387014,00-0035649,47865,46808
7874,2562479,LAY551215,00-0035650,47866,40160
7875,2562723,SAU693939,00-0035656,47867,31534
7876,2562650,FER168492,00-0035651,47868,48362
7877,2562425,,00-0035660,47869,37213
7878,2562281,,00-0035657,47870,35134
7879,2562472,BAR763281,00-0035672,47871,50727
7880,2562416,OKE400459,00-0035687,47872,50954
7881,,MCG417420,00-0035679,47873,41714
7882,2562697,PIP579461,00-0035688,47874,91462
7883,2562258,EDO337482,00-0035698,47875,46232
7884,2562631,BOY619498,00-0035703,47876,48209
7885,2562556,DEA114360,00-0035699,47877,34918
7886,2562613,XIM308281,00-0035708,47878,48538
7887,2562681,KNO490795,00-0035689,47879,35883
7888,2562579,EVA237310,00-0035666,47880,36800
7889,2562954,WIL470092,00-0035680,47881,49779
7890,2562259,EDW337482,00-0035681,47882,51282
7891,2562404,GRI022415,00-0035251,47883,38265
7892,2562244,,00-0035252,47884,46297
7893,2562682,MAT599622,00-0034972,47885,45817
7894,,,00-0035529,47886,47928
7895,2562651,FIN412269,00-0035652,47887,46426
7896,,GAR211068,00-0035253,47888,49371
7897,2562439,CRO371007,00-0034973,47889,26316
7898,2562507,NEL115040,00-0035254,47890,48405
7899,2562414,LOV133771,00-0034974,47891,51081
7900,2562370,WIL605004,00-0035530,47892,51304
7901,,,00-0034941,47893,44663
7902,2562730,SHE192172,00-0035255,47894,34105
7903,,,00-0035256,47895,38396
7904,2562407,HIL326301,00-0034975,47896,45865
7905,2562719,SAM031944,00-0034976,47897,45376
7906,2562313,MIL373763,00-0035257,47898,50078
7907,2562666,,00-0035632,47899,51378
7908,2562240,BRY411402,00-0035531,47900,36248
7909,2562652,FRO242081,00-0035258,47901,44959
7910,2562711,RED790651,00-0034977,47902,50458
7911,,JEN478992,00-0035589,47903,48331
7912,2562777,WES028199,00-0035259,47904,42018
7913,,SNE302466,00-0035217,47905,45954
7914,2562701,POW583002,00-0034978,47906,41482
7915,2562661,,00-0035141,47907,29244
7916,2562612,WRE422041,00-0035260,47908,48953
7917,2562713,RID655571,00-0035590,47909,47933
7918,2562961,MAR416178,00-0034979,47910,49485
7919,2562699,POL283188,00-0035261,47911,27126
7920,2562675,JOH000016,00-0034980,47912,48233
